filename,monument_id,monument_name,image_caption,image_type,monument_description,monument_type,religion,deity,roof_type,num_struts,strut_iconography,brick_type,num_doors,num_storeys,num_windows,door_peculiarities,monument_shape,object_id,object_type,object_material,object_position,latitude,longitude,download_date,source_url
Vache_Nani_Bāhāḥcā_1909_CE_obj_Śikharakūṭa_Caitya_2.jpg,94153c04-e432-11e9-b125-0242ac130002,Vachẽ Nani Bāhāḥcā (1909 CE),"Vachẽ Nani Bāhāḥcā, Śikharakūṭotpannaparipadma Caitya, view from E (September 2019)",object,"Vachẽ Nani Bāhāḥcā, a branch of Hakha Bāhāḥ ( LAL0390 ), is located behind the Haka Bāhāḥ and on the eastern side of a narrow street that goes from the Haka Bāhāḥ to Ikhālakhu.",Monastic building (bāhāḥ),Buddhist,Akṣobhya,Dome roof,,Other,"māaḥpāḥ (traditional brick),dāciaḥpā (veneer brick)",1,1,,,Rectangular,LAL0380-003,Śikharakūṭa Caitya,Stone,Inside the courtyard,,,2026-03-15T09:13:53.890816,https://danam.cats.uni-heidelberg.de/resources/94153c04-e432-11e9-b125-0242ac130002
Nārāyaṇa_Mandira_at_Cāka_Bāhāḥ_ca_1699_CE_exterior_1.jpg,b3247856-e619-11e9-b125-0242ac130002,Nārāyaṇa Mandira at Cāka Bāhāḥ (ca. 1699 CE),"Nārāyaṇa Mandira at Cāka Bāhāḥ, front view from W",exterior,The single-storey Nārāyaṇa temple has a domed roof and is located on the eastern side of the road that runs north-south from Mangal Bazar to Lagankhel.,Domed temple,Vaishnava,Śrīdhara Viṣṇu,Dome roof,,,"dāciaḥpā (veneer brick),māaḥpāḥ (traditional brick)",1,1,,"<p>The door frame and architraves are made of stone and&nbsp;carved. Three other blind doors have also been&nbsp;carved and are made out of&nbsp;stone.</p>
",Square,,,,,,,2026-03-15T09:14:00.634789,https://danam.cats.uni-heidelberg.de/resources/b3247856-e619-11e9-b125-0242ac130002
Nārāyaṇa_Mandira_at_Cāka_Bāhāḥ_ca_1699_CE_obj_Pillar_1.jpg,b3247856-e619-11e9-b125-0242ac130002,Nārāyaṇa Mandira at Cāka Bāhāḥ (ca. 1699 CE),"Nārāyaṇa Mandira at Cāka Bāhāḥ, full view of Garuḍa pillar from E",object,The single-storey Nārāyaṇa temple has a domed roof and is located on the eastern side of the road that runs north-south from Mangal Bazar to Lagankhel.,Domed temple,Vaishnava,Śrīdhara Viṣṇu,Dome roof,,,"dāciaḥpā (veneer brick),māaḥpāḥ (traditional brick)",1,1,,"<p>The door frame and architraves are made of stone and&nbsp;carved. Three other blind doors have also been&nbsp;carved and are made out of&nbsp;stone.</p>
",Square,LAL2740-001,Pillar,"Stone,Brick",Separate,,,2026-03-15T09:14:00.634789,https://danam.cats.uni-heidelberg.de/resources/b3247856-e619-11e9-b125-0242ac130002
Mahādyaḥ_Degaḥ_built_around_seventeenth_and_eighte_exterior_1.jpg,23d40c88-efc0-4f8d-bb17-a50f831912f3,Mahādyaḥ Degaḥ (built around seventeenth and eighteenth century),"Mahādyaḥ Degaḥ, lower view with entrance, view from W",exterior,Mahādyaḥ Degaḥ is one of the numerous small temples built in the Bāghabhairava Temple Complex ( KIR0004 ).,Tiered temple,Shaiva,Śivaliṅga,Pitched roof,20/12,,"māaḥpāḥ (traditional brick),dāciaḥpā (veneer brick)",4.0,2.0,,,Square,,,,,,,2026-03-15T09:14:05.936643,https://danam.cats.uni-heidelberg.de/resources/23d40c88-efc0-4f8d-bb17-a50f831912f3
Mahādyaḥ_Degaḥ_built_around_seventeenth_and_eighte_obj_Statue_1.jpg,23d40c88-efc0-4f8d-bb17-a50f831912f3,Mahādyaḥ Degaḥ (built around seventeenth and eighteenth century),"Mahādyaḥ Degaḥ, Nandī in front of the Temple, view from SW",object,Mahādyaḥ Degaḥ is one of the numerous small temples built in the Bāghabhairava Temple Complex ( KIR0004 ).,Tiered temple,Shaiva,Śivaliṅga,Pitched roof,20/12,,"māaḥpāḥ (traditional brick),dāciaḥpā (veneer brick)",4.0,2.0,,,Square,KIR0066-003,Statue,Stone,Separate,,,2026-03-15T09:14:05.936643,https://danam.cats.uni-heidelberg.de/resources/23d40c88-efc0-4f8d-bb17-a50f831912f3
Mahādyaḥ_Degaḥ_built_around_seventeenth_and_eighte_obj_Liṅga_2.jpg,23d40c88-efc0-4f8d-bb17-a50f831912f3,Mahādyaḥ Degaḥ (built around seventeenth and eighteenth century),"Mahādyaḥ Degaḥ, additional Śivaliṅga installed on the southeast corner of the sanctum, view from N",object,Mahādyaḥ Degaḥ is one of the numerous small temples built in the Bāghabhairava Temple Complex ( KIR0004 ).,Tiered temple,Shaiva,Śivaliṅga,Pitched roof,20/12,,"māaḥpāḥ (traditional brick),dāciaḥpā (veneer brick)",4.0,2.0,,,Square,KIR0066-002,Liṅga,Stone,Inside the monument,,,2026-03-15T09:14:05.936643,https://danam.cats.uni-heidelberg.de/resources/23d40c88-efc0-4f8d-bb17-a50f831912f3
Naḥ_Bāhāḥcā_before_1548_CE_exterior_1.jpg,ccb98862-3d06-11ea-a19a-0242ac130006,Naḥ Bāhāḥcā (before 1548 CE),"Naḥ Bāhāḥcā, main door to the sanctum, view from E (January 2020)",exterior,Naḥ Bāhāḥcā is one of the branches of Si Bāhāḥ ( LAL0690 ) and is located at the south-west corner of the largest courtyard of Naḥ Bāhāḥ Nani.,Monastic building (bāhāḥ),Buddhist,Akṣobhya,Shed roof,7,,"dāciaḥpā (veneer brick),desiaḥpā (modern brick)",1,2,,,Rectangular,,,,,,,2026-03-15T09:14:13.917341,https://danam.cats.uni-heidelberg.de/resources/ccb98862-3d06-11ea-a19a-0242ac130006
Naḥ_Bāhāḥcā_before_1548_CE_obj_Statue_1.jpg,ccb98862-3d06-11ea-a19a-0242ac130006,Naḥ Bāhāḥcā (before 1548 CE),"Naḥ Bāhāḥcā, Mahākāla, view from E (January 2020)",object,Naḥ Bāhāḥcā is one of the branches of Si Bāhāḥ ( LAL0690 ) and is located at the south-west corner of the largest courtyard of Naḥ Bāhāḥ Nani.,Monastic building (bāhāḥ),Buddhist,Akṣobhya,Shed roof,7,,"dāciaḥpā (veneer brick),desiaḥpā (modern brick)",1,2,,,Rectangular,LAL0530-003,Statue,Stone,Inside the monument,,,2026-03-15T09:14:13.917341,https://danam.cats.uni-heidelberg.de/resources/ccb98862-3d06-11ea-a19a-0242ac130006
"Naḥ_Bāhāḥcā_before_1548_CE_obj_Caitya,Statue_2.jpg",ccb98862-3d06-11ea-a19a-0242ac130006,Naḥ Bāhāḥcā (before 1548 CE),"Naḥ Bāhāḥcā, donor's statue and Caitya, view from W (January 2020)",object,Naḥ Bāhāḥcā is one of the branches of Si Bāhāḥ ( LAL0690 ) and is located at the south-west corner of the largest courtyard of Naḥ Bāhāḥ Nani.,Monastic building (bāhāḥ),Buddhist,Akṣobhya,Shed roof,7,,"dāciaḥpā (veneer brick),desiaḥpā (modern brick)",1,2,,,Rectangular,LAL0530-006,"Caitya,Statue",Stone,Separate,,,2026-03-15T09:14:13.917341,https://danam.cats.uni-heidelberg.de/resources/ccb98862-3d06-11ea-a19a-0242ac130006
Buramāṃ_Vaidya_Bāhāḥ_1866_CE_exterior_1.jpg,f6968910-e8f0-11e9-b125-0242ac130002,Buramāṃ Vaidya Bāhāḥ (1866 CE),"Buramāṃ Vaidya Bāhāḥ, facade with windows, view from E (January 2019)",exterior,The Buramāṃ Vaidya Bāhāḥ is a branch of Cikã Bahī ( LAL1620 ) and lies to its north.,Monastic building (bāhāḥ),Buddhist,,Gable roof,4,,māaḥpāḥ (traditional brick),3,3,,"<p>Cusped arches in door and window openings.</p>
",Rectangular,,,,,,,2026-03-15T09:14:21.083748,https://danam.cats.uni-heidelberg.de/resources/f6968910-e8f0-11e9-b125-0242ac130002
Buramāṃ_Vaidya_Bāhāḥ_1866_CE_obj_Dharmadhātujinālay_1.jpg,f6968910-e8f0-11e9-b125-0242ac130002,Buramāṃ Vaidya Bāhāḥ (1866 CE),"Buramāṃ Vaidya Bāhāḥ, Dharmadhātu Jinālaya Caitya, view from S (January 2019)",object,The Buramāṃ Vaidya Bāhāḥ is a branch of Cikã Bahī ( LAL1620 ) and lies to its north.,Monastic building (bāhāḥ),Buddhist,,Gable roof,4,,māaḥpāḥ (traditional brick),3,3,,"<p>Cusped arches in door and window openings.</p>
",Rectangular,LAL1630-001,Dharmadhātujinālaya Caitya,Stone,Inside the courtyard,,,2026-03-15T09:14:21.083748,https://danam.cats.uni-heidelberg.de/resources/f6968910-e8f0-11e9-b125-0242ac130002
Tahgahcibhah_ca_16th_cent_exterior_1.jpg,a4f64b3a-176d-11ea-b9b1-0242ac130002,Taḥgaḥcībhāḥ ca. 16th cent.,"Taḥgaḥcībhāḥ, view from S",exterior,"Taḥgaḥcībhāḥ Caitya (""Big Caitya"") is located at the south-west corner of Macchindrabāhāḥ.",Stūpa or Caitya,Buddhist,Dhyānī Buddhas (Pañcabuddha),,,,,,1,,,Square,,,,,,,2026-03-15T09:14:27.026559,https://danam.cats.uni-heidelberg.de/resources/a4f64b3a-176d-11ea-b9b1-0242ac130002
Tahgahcibhah_ca_16th_cent_obj_Statue_1.jpg,a4f64b3a-176d-11ea-b9b1-0242ac130002,Taḥgaḥcībhāḥ ca. 16th cent.,"Taḥgaḥcībhāḥ ( caitya ), stone statue of Akṣobhya (A), located in the caitya's lower register, view from E (December 2019)",object,"Taḥgaḥcībhāḥ Caitya (""Big Caitya"") is located at the south-west corner of Macchindrabāhāḥ.",Stūpa or Caitya,Buddhist,Dhyānī Buddhas (Pañcabuddha),,,,,,1,,,Square,BUN0004-001,Statue,Stone,Attached,,,2026-03-15T09:14:27.026559,https://danam.cats.uni-heidelberg.de/resources/a4f64b3a-176d-11ea-b9b1-0242ac130002
Tahgahcibhah_ca_16th_cent_obj_Statue_2.jpg,a4f64b3a-176d-11ea-b9b1-0242ac130002,Taḥgaḥcībhāḥ ca. 16th cent.,"Taḥgaḥcībhāḥ ( caitya ), stone statue of Akṣobhya (B), located in the caitya's middle register, view from E (December 2019)",object,"Taḥgaḥcībhāḥ Caitya (""Big Caitya"") is located at the south-west corner of Macchindrabāhāḥ.",Stūpa or Caitya,Buddhist,Dhyānī Buddhas (Pañcabuddha),,,,,,1,,,Square,BUN0004-002,Statue,Stone,Attached,,,2026-03-15T09:14:27.026559,https://danam.cats.uni-heidelberg.de/resources/a4f64b3a-176d-11ea-b9b1-0242ac130002
Garuḍa_Stambha_1637_CE_exterior_1.jpg,b8985e38-e68c-11e9-8bc4-0242ac130002,Garuḍa Stambha (1637 CE),"Garuḍa Stambha, view from E (December 2018)",exterior,"In 1637, King Siddhinarasiṃha Malla built this pillar in collaboration with the Kṛṣṇa Temple ( LAL1340 ).",Pillar,Vaishnava,,,,,,,0,,,Square,,,,,,,2026-03-15T09:14:33.237329,https://danam.cats.uni-heidelberg.de/resources/b8985e38-e68c-11e9-8bc4-0242ac130002
Guitaḥ_Caitya_2_exterior_1.jpg,f1f7e39a-cb04-11e9-b993-0242ac140002,Guitaḥ Caitya 2,"Guitaḥ Caitya 2, statue of Lokeśvara, niche 1, view from W (June 2019)",exterior,Guitaḥ Caitya 2 is located to the east of the Cīdhã Bahī ( LAL1970 ) and to the north of the Guitaḥ Hiti.,Stūpa or Caitya,Buddhist,Akṣobhya,,,,māaḥpāḥ (traditional brick),,1,,,Circular,,,,,,,2026-03-15T09:14:35.840867,https://danam.cats.uni-heidelberg.de/resources/f1f7e39a-cb04-11e9-b993-0242ac140002
Bāsimali_Phalcā_1868_CE_exterior_1.jpg,f8366c56-539c-11ea-b4c2-0242ac130006,Bāsimali Phalcā (1868 CE),"Bāsimali Phalcā, view from SE",exterior,Bāsimali Phalcā is located to the northwest of Karuṇāmaya Mandira ( BUN0001 ) and lies between Dhvākhā Phalcā and Āratī Chẽ.,Phalcā,"Buddhist,Hindu",,Shed roof,6,,"māaḥpāḥ (traditional brick),desiaḥpā (modern brick)",0,3,,"<p>Three-bay window on first floor&nbsp;</p>
",Rectangular,,,,,,,2026-03-15T09:14:39.957499,https://danam.cats.uni-heidelberg.de/resources/f8366c56-539c-11ea-b4c2-0242ac130006
Bāsimali_Phalcā_1868_CE_obj_Statue_1.jpg,f8366c56-539c-11ea-b4c2-0242ac130006,Bāsimali Phalcā (1868 CE),"Bāsimali Phalcā, Vāsuki Nāga, view from E",object,Bāsimali Phalcā is located to the northwest of Karuṇāmaya Mandira ( BUN0001 ) and lies between Dhvākhā Phalcā and Āratī Chẽ.,Phalcā,"Buddhist,Hindu",,Shed roof,6,,"māaḥpāḥ (traditional brick),desiaḥpā (modern brick)",0,3,,"<p>Three-bay window on first floor&nbsp;</p>
",Rectangular,"BUN4005-001
",Statue,Stone,Inside the monument,,,2026-03-15T09:14:39.957499,https://danam.cats.uni-heidelberg.de/resources/f8366c56-539c-11ea-b4c2-0242ac130006
Bāsimali_Phalcā_1868_CE_obj_Statue_2.jpg,f8366c56-539c-11ea-b4c2-0242ac130006,Bāsimali Phalcā (1868 CE),"Bāsimali Phalcā, Siṃha, view from W",object,Bāsimali Phalcā is located to the northwest of Karuṇāmaya Mandira ( BUN0001 ) and lies between Dhvākhā Phalcā and Āratī Chẽ.,Phalcā,"Buddhist,Hindu",,Shed roof,6,,"māaḥpāḥ (traditional brick),desiaḥpā (modern brick)",0,3,,"<p>Three-bay window on first floor&nbsp;</p>
",Rectangular,"BUN4005-002
",Statue,Stone,Inside the monument,,,2026-03-15T09:14:39.957499,https://danam.cats.uni-heidelberg.de/resources/f8366c56-539c-11ea-b4c2-0242ac130006
Kvāḥcva_Khyālidyaḥ_Phalcā_exterior_1.jpg,efbf285a-653c-4ba7-ad8d-49448c0fc01f,Kvāḥcva Khyālidyaḥ Phalcā,"Kvāḥcva Khyālidyaḥ Phalcā, view from W",exterior,This non-existing rest house was constructed by a person named Dharaṇīdhara in 1694 CE (NS 814).,Phalcā,Vaishnava,Lakṣmīnārāyaṇa,,,,,,0,,,Rectangular,,,,,,,2026-03-15T09:14:46.661575,https://danam.cats.uni-heidelberg.de/resources/efbf285a-653c-4ba7-ad8d-49448c0fc01f
Kvāḥcva_Khyālidyaḥ_Phalcā_obj_Statue_1.jpg,efbf285a-653c-4ba7-ad8d-49448c0fc01f,Kvāḥcva Khyālidyaḥ Phalcā,"Kvāḥcva Khyālidyaḥ Phalcā, statue of Lakṣmīnārāyaṇa, view from W",object,This non-existing rest house was constructed by a person named Dharaṇīdhara in 1694 CE (NS 814).,Phalcā,Vaishnava,Lakṣmīnārāyaṇa,,,,,,0,,,Rectangular,KIR4066-001,Statue,Stone,Attached,,,2026-03-15T09:14:46.661575,https://danam.cats.uni-heidelberg.de/resources/efbf285a-653c-4ba7-ad8d-49448c0fc01f
Bhailaḥsi_Bāhāḥ_1896_CE_exterior_1.jpg,b0c83c96-e4ed-11e9-8bc4-0242ac130002,Bhailaḥsĩ Bāhāḥ (1896 CE),"Bhailaḥsĩ Bāhāḥ, monastic building, view from E (September 2019)",exterior,"Bhailaḥsĩ Bāhāḥ, a branch of Bu Bāhāḥ ( LAL0440 ), can be reached via a narrow alley at the north-east corner of Bu Bāhāḥ and by passing through two small courtyards.",Monastic building (bāhāḥ),Buddhist,Akṣobhya,Gable roof,,Other,"māaḥpāḥ (traditional brick),dāciaḥpā (veneer brick)",1,4,,,Rectangular,,,,,,,2026-03-15T09:14:51.609049,https://danam.cats.uni-heidelberg.de/resources/b0c83c96-e4ed-11e9-8bc4-0242ac130002
Bhailaḥsi_Bāhāḥ_1896_CE_obj_Śikharakūṭa_Caitya_1.jpg,b0c83c96-e4ed-11e9-8bc4-0242ac130002,Bhailaḥsĩ Bāhāḥ (1896 CE),"Bhailaḥsĩ Bāhāḥ, Śikharakūṭa Caitya, view from W (September 2019)",object,"Bhailaḥsĩ Bāhāḥ, a branch of Bu Bāhāḥ ( LAL0440 ), can be reached via a narrow alley at the north-east corner of Bu Bāhāḥ and by passing through two small courtyards.",Monastic building (bāhāḥ),Buddhist,Akṣobhya,Gable roof,,Other,"māaḥpāḥ (traditional brick),dāciaḥpā (veneer brick)",1,4,,,Rectangular,LAL0420-002,Śikharakūṭa Caitya,Stone,Inside the courtyard,,,2026-03-15T09:14:51.609049,https://danam.cats.uni-heidelberg.de/resources/b0c83c96-e4ed-11e9-8bc4-0242ac130002
Bhailaḥsi_Bāhāḥ_1896_CE_obj_Aniconic_stone_2.jpg,b0c83c96-e4ed-11e9-8bc4-0242ac130002,Bhailaḥsĩ Bāhāḥ (1896 CE),"Bhailaḥsĩ Bāhāḥ, an aniconic stone worshipped as Gaṇeśa, view from S (September 2019)",object,"Bhailaḥsĩ Bāhāḥ, a branch of Bu Bāhāḥ ( LAL0440 ), can be reached via a narrow alley at the north-east corner of Bu Bāhāḥ and by passing through two small courtyards.",Monastic building (bāhāḥ),Buddhist,Akṣobhya,Gable roof,,Other,"māaḥpāḥ (traditional brick),dāciaḥpā (veneer brick)",1,4,,,Rectangular,LAL0420-003 ,Aniconic stone,Stone,,,,2026-03-15T09:14:51.609049,https://danam.cats.uni-heidelberg.de/resources/b0c83c96-e4ed-11e9-8bc4-0242ac130002
Bhaiṣajyarāja_Bāhāḥ_1878_CE_exterior_1.jpg,4db72ccc-e6c6-11e9-b125-0242ac130002,Bhaiṣajyarāja Bāhāḥ (1878 CE),"Bhaiṣajyarāja Bāhāḥ, main entrance, view from W",exterior,"Bhaiṣajyarāja Bāhāḥ, a branch of the Cikã Bahī (Saptapura Mahāvihāra, LAL1620 ), is located behind a five-bayed phalcā at the junction of the street from Bhelāchẽ and Bhindyaḥ Sataḥ at Cyāsal.",Monastic building (bāhāḥ),Buddhist,Akṣobhya Buddha,Gable roof,12,Buddhist,māaḥpāḥ (traditional brick),3,2,,,Rectangular,,,,,,,2026-03-15T09:14:58.829852,https://danam.cats.uni-heidelberg.de/resources/4db72ccc-e6c6-11e9-b125-0242ac130002
Bhaiṣajyarāja_Bāhāḥ_1878_CE_obj_Statue_1.jpg,4db72ccc-e6c6-11e9-b125-0242ac130002,Bhaiṣajyarāja Bāhāḥ (1878 CE),"Bhaiṣajyarāja Bāhāḥ, Mahākāla statue, view from W",object,"Bhaiṣajyarāja Bāhāḥ, a branch of the Cikã Bahī (Saptapura Mahāvihāra, LAL1620 ), is located behind a five-bayed phalcā at the junction of the street from Bhelāchẽ and Bhindyaḥ Sataḥ at Cyāsal.",Monastic building (bāhāḥ),Buddhist,Akṣobhya Buddha,Gable roof,12,Buddhist,māaḥpāḥ (traditional brick),3,2,,,Rectangular,LAL1650-002,Statue,Stone,Inside the courtyard,,,2026-03-15T09:14:58.829852,https://danam.cats.uni-heidelberg.de/resources/4db72ccc-e6c6-11e9-b125-0242ac130002
Bhaiṣajyarāja_Bāhāḥ_1878_CE_obj_Dharmadhātujinālay_2.jpg,4db72ccc-e6c6-11e9-b125-0242ac130002,Bhaiṣajyarāja Bāhāḥ (1878 CE),"Bhaiṣajyarāja Bāhāḥ, Dharmadhātujinālaya Caitya, view from N",object,"Bhaiṣajyarāja Bāhāḥ, a branch of the Cikã Bahī (Saptapura Mahāvihāra, LAL1620 ), is located behind a five-bayed phalcā at the junction of the street from Bhelāchẽ and Bhindyaḥ Sataḥ at Cyāsal.",Monastic building (bāhāḥ),Buddhist,Akṣobhya Buddha,Gable roof,12,Buddhist,māaḥpāḥ (traditional brick),3,2,,,Rectangular,LAL1650-001,Dharmadhātujinālaya Caitya,Stone,Inside the courtyard,,,2026-03-15T09:14:58.829852,https://danam.cats.uni-heidelberg.de/resources/4db72ccc-e6c6-11e9-b125-0242ac130002
Gãdyaḥ_Phalcā_exterior_1.jpg,3ecd2d50-1b10-11ea-b74e-0242ac130002,Gãdyaḥ Phalcā,"Gãdyaḥ Phalcā, view from S (November 2019)",exterior,"The Gãdyaḥ Phalcā is located at Pukhusi, Sunaguthi (widely known as Sunakothi) at the junction where a street leading towards Kulimha curves away from the Sunāguthi main road.",Phalcā,"Hindu,Buddhist",,Concrete slab,0,,desiaḥpā (modern brick),0,1,,,Rectangular,,,,,,,2026-03-15T09:15:05.676413,https://danam.cats.uni-heidelberg.de/resources/3ecd2d50-1b10-11ea-b74e-0242ac130002
Ghana_Bāhāḥ_ca_1840_CE_exterior_1.jpg,f17e763a-e815-11e9-b125-0242ac130002,Ghana Bāhāḥ (ca. 1840 CE),"Ghana Bāhāḥ, shrine of Akṣobhya, view from N",exterior,"Ghana Bāhāḥ is a branch of Oku Bāhāḥ (Rudravarṇa Mahāvihāra, LAL2260 ), is a small area surrounded by a historic, private building to the north, the Mahākāla Phalcā to the east, the Vajradhara Phalcā to the west and small buildings and a boundary wall to the south.","Shrine,Monastic building (bāhāḥ)",Buddhist,Akṣobhya Buddha,Dome roof,,,"dāciaḥpā (veneer brick),māaḥpāḥ (traditional brick)",,1,,,Square,,,,,,,2026-03-15T09:15:10.364813,https://danam.cats.uni-heidelberg.de/resources/f17e763a-e815-11e9-b125-0242ac130002
Ghana_Bāhāḥ_ca_1840_CE_obj_Statue_1.jpg,f17e763a-e815-11e9-b125-0242ac130002,Ghana Bāhāḥ (ca. 1840 CE),"Ghana Bāhāḥ, Akṣobhya statue",object,"Ghana Bāhāḥ is a branch of Oku Bāhāḥ (Rudravarṇa Mahāvihāra, LAL2260 ), is a small area surrounded by a historic, private building to the north, the Mahākāla Phalcā to the east, the Vajradhara Phalcā to the west and small buildings and a boundary wall to the south.","Shrine,Monastic building (bāhāḥ)",Buddhist,Akṣobhya Buddha,Dome roof,,,"dāciaḥpā (veneer brick),māaḥpāḥ (traditional brick)",,1,,,Square,LAL2330-001,Statue,Stone,Inside the monument,,,2026-03-15T09:15:10.364813,https://danam.cats.uni-heidelberg.de/resources/f17e763a-e815-11e9-b125-0242ac130002
Ghana_Bāhāḥ_ca_1840_CE_obj_Dharmadhātu_2.jpg,f17e763a-e815-11e9-b125-0242ac130002,Ghana Bāhāḥ (ca. 1840 CE),"Ghana Bāhāḥ, Dharmadhātu Maṇḍala",object,"Ghana Bāhāḥ is a branch of Oku Bāhāḥ (Rudravarṇa Mahāvihāra, LAL2260 ), is a small area surrounded by a historic, private building to the north, the Mahākāla Phalcā to the east, the Vajradhara Phalcā to the west and small buildings and a boundary wall to the south.","Shrine,Monastic building (bāhāḥ)",Buddhist,Akṣobhya Buddha,Dome roof,,,"dāciaḥpā (veneer brick),māaḥpāḥ (traditional brick)",,1,,,Square,LAL2330-002,Dharmadhātu,"Stone,Brass",Inside the monument,,,2026-03-15T09:15:10.364813,https://danam.cats.uni-heidelberg.de/resources/f17e763a-e815-11e9-b125-0242ac130002
Licchavi_Caitya_9th_century_exterior_1.jpg,9fce2e86-16a8-11ea-b9b1-0242ac130002,Licchavi Caitya (9th century),"Licchavi caitya , view from E (November 2019)",exterior,This Licchavi caitya is located to the north of the street that leads to Karuṇamaya Temple ( BUN0001 ) just after passing the Dey Pukhu.,Stūpa or Caitya,Hindu-Buddhist,Buddha and Umāmaheśvara,,0,,stone,,1,,,Square,,,,,,,2026-03-15T09:15:16.445098,https://danam.cats.uni-heidelberg.de/resources/9fce2e86-16a8-11ea-b9b1-0242ac130002
Licchavi_Caitya_9th_century_obj_Dharmadhātujinālay_1.jpg,9fce2e86-16a8-11ea-b9b1-0242ac130002,Licchavi Caitya (9th century),"Licchavi caitya , Dharmadhātujinālaya Caitya, view from S (November 2019)",object,This Licchavi caitya is located to the north of the street that leads to Karuṇamaya Temple ( BUN0001 ) just after passing the Dey Pukhu.,Stūpa or Caitya,Hindu-Buddhist,Buddha and Umāmaheśvara,,0,,stone,,1,,,Square, BUN0026-001,Dharmadhātujinālaya Caitya,Stone,Separate,,,2026-03-15T09:15:16.445098,https://danam.cats.uni-heidelberg.de/resources/9fce2e86-16a8-11ea-b9b1-0242ac130002
Tāhā_Phalcā_exterior_1.jpg,e610f418-4d5e-11ea-8083-0242ac130006,Tāhā Phalcā,"Tāhā Phalcā, view from SE (February 2020)",exterior,Tāhā Phalcā is located to the north-east of the Karuṇāmaya Mandira ( BUN0001 ).,Phalcā,Unspecified,,"Flat roof,Hip roof",37,,desiaḥpā (modern brick),2,3,,"<p>Ground floor&nbsp;6 lattice windows;&nbsp;first floor 5 lattice windows</p>
",Rectangular,,,,,,,2026-03-15T09:15:21.786735,https://danam.cats.uni-heidelberg.de/resources/e610f418-4d5e-11ea-8083-0242ac130006
Vasah_Hiti_exterior_1.jpg,ef590bc6-cbf6-4903-a8ad-37a529030f6f,Vāsaḥ Hiti,"Vāsaḥ Hiti, view from E",exterior,Basaḥ Hiti is one of three hitis located next to each other at the base of the Imūdvã hillock in Lalitpur.,Water architecture,Hindu-Buddhist,,,0,,"stone,desiaḥpā (modern brick)",0.0,0.0,,,Rectangular,,,,,,,2026-03-15T09:15:26.301602,https://danam.cats.uni-heidelberg.de/resources/ef590bc6-cbf6-4903-a8ad-37a529030f6f
Vasah_Hiti_obj_Statue_1.jpg,ef590bc6-cbf6-4903-a8ad-37a529030f6f,Vāsaḥ Hiti,"Vāsaḥ Hiti, Bhagīratha statue below the main waterspout, view from E",object,Basaḥ Hiti is one of three hitis located next to each other at the base of the Imūdvã hillock in Lalitpur.,Water architecture,Hindu-Buddhist,,,0,,"stone,desiaḥpā (modern brick)",0.0,0.0,,,Rectangular,LAL0994-002,Statue,Stone,Inside the monument,,,2026-03-15T09:15:26.301602,https://danam.cats.uni-heidelberg.de/resources/ef590bc6-cbf6-4903-a8ad-37a529030f6f
Vasah_Hiti_obj_Hiti_2.jpg,ef590bc6-cbf6-4903-a8ad-37a529030f6f,Vāsaḥ Hiti,"Vāsaḥ Hiti, waterspout, view from N",object,Basaḥ Hiti is one of three hitis located next to each other at the base of the Imūdvã hillock in Lalitpur.,Water architecture,Hindu-Buddhist,,,0,,"stone,desiaḥpā (modern brick)",0.0,0.0,,,Rectangular,LAL0994-001,Hiti,Stone,Inside the monument,,,2026-03-15T09:15:26.301602,https://danam.cats.uni-heidelberg.de/resources/ef590bc6-cbf6-4903-a8ad-37a529030f6f
Hona_Bāhāḥ_ca_1895_CE_exterior_1.jpg,bbb0b3d2-e681-11e9-8bc4-0242ac130002,Hona Bāhāḥ (ca. 1895 CE),"Hona Bāhāḥ, toraṇa , view from N",exterior,"Hona Bāhāḥ, also known as Hoḍola Vihārā or Kṛṣṇavīra Vihāra, is a one-storey god house located southeast of the Cyasal Square.",Monastic building (bāhāḥ),Buddhist,Akṣobhya Buddha,Gable roof,12,,"dāciaḥpā (veneer brick),māaḥpāḥ (traditional brick),desiaḥpā (modern brick)",1,1,,"<p>The latticed&nbsp;central sanctum door is&nbsp;surmounted by a ṭoraṇa. The front door has two lattice screens on either side,&nbsp;as well as decorative posts.</p>",Rectangular,,,,,,,2026-03-15T09:15:33.105986,https://danam.cats.uni-heidelberg.de/resources/bbb0b3d2-e681-11e9-8bc4-0242ac130002
Hona_Bāhāḥ_ca_1895_CE_obj_Statue_1.jpg,bbb0b3d2-e681-11e9-8bc4-0242ac130002,Hona Bāhāḥ (ca. 1895 CE),"Hona Bāhāḥ, Gaṇeśa statue, view from N",object,"Hona Bāhāḥ, also known as Hoḍola Vihārā or Kṛṣṇavīra Vihāra, is a one-storey god house located southeast of the Cyasal Square.",Monastic building (bāhāḥ),Buddhist,Akṣobhya Buddha,Gable roof,12,,"dāciaḥpā (veneer brick),māaḥpāḥ (traditional brick),desiaḥpā (modern brick)",1,1,,"<p>The latticed&nbsp;central sanctum door is&nbsp;surmounted by a ṭoraṇa. The front door has two lattice screens on either side,&nbsp;as well as decorative posts.</p>",Rectangular,LAL1670-001,Statue,Stone,Inside the monument,,,2026-03-15T09:15:33.105986,https://danam.cats.uni-heidelberg.de/resources/bbb0b3d2-e681-11e9-8bc4-0242ac130002
