filename,category,wikimedia_url,page_title,license,author,description,download_date,file_size,width,height
Durbar_Square_Patan_Kathmandu_13.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/3/36/Durbar_Square_Patan_Kathmandu_13.jpg,File:Durbar Square Patan Kathmandu 13.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:45:47.813967,7419549,4000,3000
Durbar_Square_Patan_Kathmandu_14.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/1/18/Durbar_Square_Patan_Kathmandu_14.jpg,File:Durbar Square Patan Kathmandu 14.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:46:06.587713,8071387,4000,3000
Durbar_Square_Patan_Kathmandu_15.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/9/90/Durbar_Square_Patan_Kathmandu_15.jpg,File:Durbar Square Patan Kathmandu 15.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:46:08.286197,7606505,3000,4000
Durbar_Square_Patan_Kathmandu_16.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/2/29/Durbar_Square_Patan_Kathmandu_16.jpg,File:Durbar Square Patan Kathmandu 16.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:46:27.935761,5458796,3000,4000
Durbar_Square_Patan_Kathmandu_17.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/a/a0/Durbar_Square_Patan_Kathmandu_17.jpg,File:Durbar Square Patan Kathmandu 17.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:46:29.991181,7478636,4000,3000
Durbar_Square_Patan_Kathmandu_18.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/f/ff/Durbar_Square_Patan_Kathmandu_18.jpg,File:Durbar Square Patan Kathmandu 18.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:46:49.881889,7464219,4000,3000
Durbar_Square_Patan_Kathmandu_19.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/f/f2/Durbar_Square_Patan_Kathmandu_19.jpg,File:Durbar Square Patan Kathmandu 19.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:46:51.871410,7557848,4000,3000
Durbar_Square_Patan_Kathmandu_20.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/a/a9/Durbar_Square_Patan_Kathmandu_20.jpg,File:Durbar Square Patan Kathmandu 20.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:47:11.401126,7425439,4000,3000
Durbar_Square_Patan_Kathmandu_21.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/c/ca/Durbar_Square_Patan_Kathmandu_21.jpg,File:Durbar Square Patan Kathmandu 21.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:47:12.742733,5381175,4000,3000
Durbar_Square_Patan_Kathmandu_22.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/5/56/Durbar_Square_Patan_Kathmandu_22.jpg,File:Durbar Square Patan Kathmandu 22.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:47:33.495227,5098855,4000,3000
Durbar_Square_Patan_Kathmandu_23.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/c/c9/Durbar_Square_Patan_Kathmandu_23.jpg,File:Durbar Square Patan Kathmandu 23.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:47:35.304415,6877781,4000,3000
Durbar_Square_Patan_Kathmandu_24.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/6/6c/Durbar_Square_Patan_Kathmandu_24.jpg,File:Durbar Square Patan Kathmandu 24.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:47:56.345381,8652295,4000,3000
Durbar_Square_Patan_Kathmandu_25.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/0/0c/Durbar_Square_Patan_Kathmandu_25.jpg,File:Durbar Square Patan Kathmandu 25.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:47:58.216499,6901989,4000,3000
Durbar_Square_Patan_Kathmandu_26.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/a/af/Durbar_Square_Patan_Kathmandu_26.jpg,File:Durbar Square Patan Kathmandu 26.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:48:17.222650,9936168,3000,4000
Durbar_Square_Patan_Kathmandu_27.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/1/15/Durbar_Square_Patan_Kathmandu_27.jpg,File:Durbar Square Patan Kathmandu 27.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:48:20.141815,9410582,3000,4000
Durbar_Square_Patan_Kathmandu_28.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/e/e9/Durbar_Square_Patan_Kathmandu_28.jpg,File:Durbar Square Patan Kathmandu 28.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:48:39.629467,10508024,4000,3000
Durbar_Square_Patan_Kathmandu_29.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/8/80/Durbar_Square_Patan_Kathmandu_29.jpg,File:Durbar Square Patan Kathmandu 29.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:48:43.000275,4466905,3000,4000
Durbar_Square_Patan_Kathmandu_30.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/e/ea/Durbar_Square_Patan_Kathmandu_30.jpg,File:Durbar Square Patan Kathmandu 30.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:49:02.597234,6845510,3000,4000
Durbar_Square_Patan_Kathmandu_31.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/6/6c/Durbar_Square_Patan_Kathmandu_31.jpg,File:Durbar Square Patan Kathmandu 31.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:49:05.736170,7323008,4000,3000
Durbar_Square_Patan_Kathmandu_32.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/e/e8/Durbar_Square_Patan_Kathmandu_32.jpg,File:Durbar Square Patan Kathmandu 32.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:49:25.087913,7884208,4000,3000
Durbar_Square_Patan_Kathmandu_33.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/b/bd/Durbar_Square_Patan_Kathmandu_33.jpg,File:Durbar Square Patan Kathmandu 33.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:49:26.722765,6455605,3000,4000
Durbar_Square_Patan_Kathmandu_34.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/2/26/Durbar_Square_Patan_Kathmandu_34.jpg,File:Durbar Square Patan Kathmandu 34.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:49:46.153462,8479065,3000,4000
Durbar_Square_Patan_Kathmandu_35.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/d/d3/Durbar_Square_Patan_Kathmandu_35.jpg,File:Durbar Square Patan Kathmandu 35.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:49:47.467957,7505796,3000,4000
Durbar_Square_Patan_Kathmandu_36.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/f/f5/Durbar_Square_Patan_Kathmandu_36.jpg,File:Durbar Square Patan Kathmandu 36.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:50:06.422040,7782699,3000,4000
Durbar_Square_Patan_Kathmandu_37.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/9/9b/Durbar_Square_Patan_Kathmandu_37.jpg,File:Durbar Square Patan Kathmandu 37.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:50:07.770668,6531033,3000,4000
Durbar_Square_Patan_Kathmandu_38.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/1/1f/Durbar_Square_Patan_Kathmandu_38.jpg,File:Durbar Square Patan Kathmandu 38.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:50:26.654344,7779056,4000,3000
Durbar_Square_Patan_Kathmandu_39.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/1/12/Durbar_Square_Patan_Kathmandu_39.jpg,File:Durbar Square Patan Kathmandu 39.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:50:28.486255,7757877,4000,3000
Durbar_Square_Patan_Kathmandu_40.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/5/53/Durbar_Square_Patan_Kathmandu_40.jpg,File:Durbar Square Patan Kathmandu 40.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:50:47.302214,5830381,3000,4000
Durbar_Square_Patan_Kathmandu_41.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/a/a4/Durbar_Square_Patan_Kathmandu_41.jpg,File:Durbar Square Patan Kathmandu 41.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:50:48.885329,6407631,3000,4000
Durbar_Square_Patan_Kathmandu_42.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/f/f6/Durbar_Square_Patan_Kathmandu_42.jpg,File:Durbar Square Patan Kathmandu 42.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:51:09.272924,6947834,4000,3000
Durbar_Square_Patan_Kathmandu_43.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/4/43/Durbar_Square_Patan_Kathmandu_43.jpg,File:Durbar Square Patan Kathmandu 43.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:51:11.303111,9497378,3000,4000
Durbar_Square_Patan_Kathmandu_44.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/3/3c/Durbar_Square_Patan_Kathmandu_44.jpg,File:Durbar Square Patan Kathmandu 44.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:51:30.810671,6658375,4000,3000
Durbar_Square_Patan_Kathmandu_45.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/9/97/Durbar_Square_Patan_Kathmandu_45.jpg,File:Durbar Square Patan Kathmandu 45.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:51:32.700492,7802856,3000,4000
Durbar_Square_Patan_Kathmandu_46.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/0/07/Durbar_Square_Patan_Kathmandu_46.jpg,File:Durbar Square Patan Kathmandu 46.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:51:52.144011,6729083,3000,4000
Durbar_Square_Patan_Kathmandu_47.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/e/e6/Durbar_Square_Patan_Kathmandu_47.jpg,File:Durbar Square Patan Kathmandu 47.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:51:54.154062,10043750,3000,4000
Durbar_Square_Patan_Kathmandu_48.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/d/d7/Durbar_Square_Patan_Kathmandu_48.jpg,File:Durbar Square Patan Kathmandu 48.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:52:13.530551,7731320,4000,3000
Durbar_Square_Patan_Kathmandu_49.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/7/7b/Durbar_Square_Patan_Kathmandu_49.jpg,File:Durbar Square Patan Kathmandu 49.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:52:16.691825,7276860,4000,3000
Durbar_Square_Patan_Kathmandu_50.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/a/a6/Durbar_Square_Patan_Kathmandu_50.jpg,File:Durbar Square Patan Kathmandu 50.jpg,CC BY-SA 4.0,Goutam1962,Durbar Square Patan Kathmandu,2026-02-26T16:52:36.419416,5265843,3000,4000
"Durbar_Square_Patan,_Nepal_(3920833586).jpg",Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/c/c6/Durbar_Square_Patan%2C_Nepal_%283920833586%29.jpg,"File:Durbar Square Patan, Nepal (3920833586).jpg",CC BY 2.0,neiljs,"Durbar Square Patan, Nepal",2026-02-26T16:52:38.329414,771358,2441,2004
"Durbar_Square_Patan,_Nepal_(3926196533).jpg",Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/b/b3/Durbar_Square_Patan%2C_Nepal_%283926196533%29.jpg,"File:Durbar Square Patan, Nepal (3926196533).jpg",CC BY 2.0,neiljs,"Durbar Square Patan, Nepal",2026-02-26T16:52:57.430317,693397,1777,2691
"Durbar_Square_Patan,_Nepal_(3926980578).jpg",Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/7/77/Durbar_Square_Patan%2C_Nepal_%283926980578%29.jpg,"File:Durbar Square Patan, Nepal (3926980578).jpg",CC BY 2.0,neiljs,"Durbar Square Patan, Nepal",2026-02-26T16:52:59.935457,1059354,2298,3067
"Durbar_Square_Patan,_Nepal_(3930233497).jpg",Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/1/1f/Durbar_Square_Patan%2C_Nepal_%283930233497%29.jpg,"File:Durbar Square Patan, Nepal (3930233497).jpg",CC BY 2.0,neiljs,"Durbar Square Patan, Nepal",2026-02-26T16:53:19.195519,1436416,2687,3795
Durbar_square_patan.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/d/db/Durbar_square_patan.jpg,File:Durbar square patan.jpg,CC BY-SA 4.0,Rupak-pathak577,,2026-02-26T16:53:20.803820,97717,545,363
Durbar_Square_Street_Scene_-_Patan_-_Kathmandu_(13465722015).jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/0/0a/Durbar_Square_Street_Scene_-_Patan_-_Kathmandu_%2813465722015%29.jpg,File:Durbar Square Street Scene - Patan - Kathmandu (13465722015).jpg,CC BY-SA 2.0,"Adam Jones from Kelowna, BC, Canada",Durbar Square Street Scene - Patan - Kathmandu,2026-02-26T16:53:40.260333,3644331,3648,2736
Durbar_Square.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/9/94/Durbar_Square.jpg,File:Durbar Square.jpg,CC BY-SA 4.0,Mexico1999,"Compleanno di krishna, Patan",2026-02-26T16:53:42.215094,2682290,2816,1880
Hallway_patan_durbar_square.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/f/f5/Hallway_patan_durbar_square.jpg,File:Hallway patan durbar square.jpg,CC BY-SA 4.0,Shrejan shrestha,This is a photo of a monument in Nepal identified by the ID,2026-02-26T16:54:01.759621,1166935,4000,6000
Heart_of_Patan.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/7/7e/Heart_of_Patan.jpg,File:Heart of Patan.jpg,CC BY-SA 4.0,Heli876,This picture reflects my perspective of viewing Krishna Mandir,2026-02-26T16:54:04.677252,1158822,3000,3750
In_and_around_Patan_Durbar_Square_01.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/0/0f/In_and_around_Patan_Durbar_Square_01.jpg,File:In and around Patan Durbar Square 01.jpg,CC BY-SA 4.0,Goutam1962,In and around Patan Durbar Square,2026-02-26T16:54:24.961016,8565078,3000,4000
In_and_around_Patan_Durbar_Square_02.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/3/36/In_and_around_Patan_Durbar_Square_02.jpg,File:In and around Patan Durbar Square 02.jpg,CC BY-SA 4.0,Goutam1962,In and around Patan Durbar Square,2026-02-26T16:54:26.666087,6712418,3000,4000
In_and_around_Patan_Durbar_Square_03.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/3/34/In_and_around_Patan_Durbar_Square_03.jpg,File:In and around Patan Durbar Square 03.jpg,CC BY-SA 4.0,Goutam1962,In and around Patan Durbar Square,2026-02-26T16:54:46.232749,5866472,3000,4000
In_and_around_Patan_Durbar_Square_04.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/5/50/In_and_around_Patan_Durbar_Square_04.jpg,File:In and around Patan Durbar Square 04.jpg,CC BY-SA 4.0,Goutam1962,In and around Patan Durbar Square,2026-02-26T16:54:47.648723,7401912,3000,4000
In_and_around_Patan_Durbar_Square_05.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/e/e8/In_and_around_Patan_Durbar_Square_05.jpg,File:In and around Patan Durbar Square 05.jpg,CC BY-SA 4.0,Goutam1962,In and around Patan Durbar Square,2026-02-26T16:55:07.043766,8025952,3000,4000
In_and_around_Patan_Durbar_Square_06.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/b/b5/In_and_around_Patan_Durbar_Square_06.jpg,File:In and around Patan Durbar Square 06.jpg,CC BY-SA 4.0,Goutam1962,In and around Patan Durbar Square,2026-02-26T16:55:08.659577,8315249,3000,4000
In_and_around_Patan_Durbar_Square_07.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/4/49/In_and_around_Patan_Durbar_Square_07.jpg,File:In and around Patan Durbar Square 07.jpg,CC BY-SA 4.0,Goutam1962,In and around Patan Durbar Square,2026-02-26T16:55:27.616077,6658414,3000,4000
In_and_around_Patan_Durbar_Square_08.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/b/ba/In_and_around_Patan_Durbar_Square_08.jpg,File:In and around Patan Durbar Square 08.jpg,CC BY-SA 4.0,Goutam1962,In and around Patan Durbar Square,2026-02-26T16:55:29.821967,7330985,3000,4000
In_and_around_Patan_Durbar_Square_09.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/e/e3/In_and_around_Patan_Durbar_Square_09.jpg,File:In and around Patan Durbar Square 09.jpg,CC BY-SA 4.0,Goutam1962,In and around Patan Durbar Square,2026-02-26T16:55:48.709990,6536277,4000,3000
Inscription_20180922_155311.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/1/11/Inscription_20180922_155311.jpg,File:Inscription 20180922 155311.jpg,CC BY-SA 4.0,Roman Raghu Shrestha,This is a photo of a monument in Nepal identified by the ID,2026-02-26T16:55:50.032881,5557757,3096,4128
Inside_The_Patan_Durbar_Square_Lalitpur-IMG_4491.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/4/4d/Inside_The_Patan_Durbar_Square_Lalitpur-IMG_4491.jpg,File:Inside The Patan Durbar Square Lalitpur-IMG 4491.jpg,CC BY-SA 4.0,Bijaya2043,,2026-02-26T16:56:09.954154,8149466,5472,3648
Inside_The_Patan_Durbar_Square_Lalitpur-IMG_4494.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/f/fb/Inside_The_Patan_Durbar_Square_Lalitpur-IMG_4494.jpg,File:Inside The Patan Durbar Square Lalitpur-IMG 4494.jpg,CC BY-SA 4.0,Bijaya2043,,2026-02-26T16:56:12.074907,8005740,5472,3648
Inside_The_Patan_Durbar_Square_Lalitpur-IMG_4570.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/4/4c/Inside_The_Patan_Durbar_Square_Lalitpur-IMG_4570.jpg,File:Inside The Patan Durbar Square Lalitpur-IMG 4570.jpg,CC BY-SA 4.0,Bijaya2043,,2026-02-26T16:56:31.868955,10072742,5472,3648
Inside_The_Patan_Durbar_Square_Lalitpur-IMG_4572.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/e/e5/Inside_The_Patan_Durbar_Square_Lalitpur-IMG_4572.jpg,File:Inside The Patan Durbar Square Lalitpur-IMG 4572.jpg,CC BY-SA 4.0,Bijaya2043,,2026-02-26T16:56:33.541087,10016540,5472,3648
Jatra_at_basantapur.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/1/1d/Jatra_at_basantapur.jpg,File:Jatra at basantapur.jpg,CC BY-SA 4.0,Hari gurung77,,2026-02-26T16:56:52.139859,1215128,4288,2848
Kathmandu_Valley-108010.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/b/b0/Kathmandu_Valley-108010.jpg,File:Kathmandu Valley-108010.jpg,CC BY-SA 3.0 igo,Francesco Bandarin,Patan. Kathmandu Valley (Nepal),2026-02-26T16:56:53.659197,663202,2048,1536
Kathmandu_Valley-133020.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/a/ac/Kathmandu_Valley-133020.jpg,File:Kathmandu Valley-133020.jpg,CC BY-SA 3.0 igo,Francesco Bandarin,,2026-02-26T16:57:12.860193,1268957,2048,1536
"Katmandú,_panorámicas_(1999)_08.jpg",Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/3/3b/Katmand%C3%BA%2C_panor%C3%A1micas_%281999%29_08.jpg,"File:Katmandú, panorámicas (1999) 08.jpg",CC BY-SA 4.0,LBM1948,"Durbar Square. Kathmandu, Nepal",2026-02-26T16:57:14.439375,10337607,6972,2763
"Katmandú,_panorámicas_(1999)_09.jpg",Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/e/e2/Katmand%C3%BA%2C_panor%C3%A1micas_%281999%29_09.jpg,"File:Katmandú, panorámicas (1999) 09.jpg",CC BY-SA 4.0,LBM1948,"Durbar Square. Kathmandu, Nepal",2026-02-26T16:57:33.360948,9268043,7279,3036
"Katmandú,_panorámicas_(1999)_10.jpg",Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/3/32/Katmand%C3%BA%2C_panor%C3%A1micas_%281999%29_10.jpg,"File:Katmandú, panorámicas (1999) 10.jpg",CC BY-SA 4.0,LBM1948,"Durbar Square. Kathmandu, Nepal",2026-02-26T16:57:34.589782,16474488,6725,2781
Krishna_Temple_1008.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/c/ca/Krishna_Temple_1008.jpg,File:Krishna Temple 1008.jpg,CC BY-SA 4.0,Reply2rahul2010,This is a photo of a natural site in Nepal identified by the ID,2026-02-26T16:57:54.560540,893987,1728,3072
Lalitpur_3.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/1/18/Lalitpur_3.jpg,File:Lalitpur 3.jpg,CC BY-SA 4.0,Leon petrosyan,,2026-02-26T16:57:56.384627,255598,1416,944
LALITPUR_DURBAR_SQUARE.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/4/4b/LALITPUR_DURBAR_SQUARE.jpg,File:LALITPUR DURBAR SQUARE.jpg,CC BY-SA 4.0,Pritish shrestha,Taken recently after rain along with reflection,2026-02-26T16:58:15.455962,253568,432,714
Last_photographs_for_the_competition_01.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/0/05/Last_photographs_for_the_competition_01.jpg,File:Last photographs for the competition 01.jpg,CC BY-SA 4.0,Anup Raj Rai,,2026-02-26T16:58:17.402614,248499,960,1280
Last_photographs_for_the_competition_37.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/8/82/Last_photographs_for_the_competition_37.jpg,File:Last photographs for the competition 37.jpg,CC BY-SA 4.0,Anup Raj Rai,,2026-02-26T16:58:36.889003,251864,960,1280
Life_at_Patan.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/b/b0/Life_at_Patan.jpg,File:Life at Patan.jpg,CC BY-SA 4.0,Rohan.Manandhar,"Daily life, Early morning at Patan Durbar Square",2026-02-26T16:58:38.603260,9907678,5064,3456
Light_of_hope_.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/9/90/Light_of_hope_.jpg,File:Light of hope .jpg,CC BY-SA 4.0,SHnehaa,,2026-02-26T16:58:57.903154,2078051,3264,2448
"Maharani_Hiti,_Patan_2007-12-0293_(2590609280).jpg",Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/d/de/Maharani_Hiti%2C_Patan_2007-12-0293_%282590609280%29.jpg,"File:Maharani Hiti, Patan 2007-12-0293 (2590609280).jpg",CC BY 2.0,"Vyacheslav Argenberg from Seattle, WA, USA",,2026-02-26T16:58:59.293674,375926,2048,1365
Manga_Hiti_on_Patan_Durbar_Square.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/3/3c/Manga_Hiti_on_Patan_Durbar_Square.jpg,File:Manga Hiti on Patan Durbar Square.jpg,CC BY 2.0,Carlos Felipe Pardo,"Manga Hiti on Patan Durbar Square, Nepal.",2026-02-26T16:59:18.863889,4636407,4032,2268
Mangal_Bazaar_Patan_(7007583832).jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/5/59/Mangal_Bazaar_Patan_%287007583832%29.jpg,File:Mangal Bazaar Patan (7007583832).jpg,CC BY-SA 2.0,"Inda Agudo from Zaragoza, Spain",,2026-02-26T16:59:21.448463,895110,2304,1536
Mountain_view_from_Patan_Durbar_Square_Panoroma_Sanjoj_01.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/0/01/Mountain_view_from_Patan_Durbar_Square_Panoroma_Sanjoj_01.jpg,File:Mountain view from Patan Durbar Square Panoroma Sanjoj 01.jpg,CC BY-SA 4.0,Sanjoj Maharjan,Ganesh Himal and Langtang view from Patan Durbar Square,2026-02-26T16:59:41.421676,7362008,28262,4063
Mountain_view_from_Patan_Durbar_Square_Panoroma_Sanjoj_02.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/f/fd/Mountain_view_from_Patan_Durbar_Square_Panoroma_Sanjoj_02.jpg,File:Mountain view from Patan Durbar Square Panoroma Sanjoj 02.jpg,CC BY-SA 4.0,Sanjoj Maharjan,Ganesh Himal and Langtang view from Patan Durbar Square,2026-02-26T16:59:43.029823,8999595,4928,3264
Mountain_view_from_Patan_Durbar_Square_Panoroma_Sanjoj_03.jpg,Patan_Durbar_Square,https://upload.wikimedia.org/wikipedia/commons/2/21/Mountain_view_from_Patan_Durbar_Square_Panoroma_Sanjoj_03.jpg,File:Mountain view from Patan Durbar Square Panoroma Sanjoj 03.jpg,CC BY-SA 4.0,Sanjoj Maharjan,Ganesh Himal and Langtang view from Patan Durbar Square,2026-02-26T17:00:01.920530,8466234,4928,3264
